spice id,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,カテゴリ,FSS,Intents番号,Watson回答,回答日時
513407028,F,23,1,11,2017/8/28 16:58,6,アイコスなくしました,OK,2018/7/16 22:54,22,,,User support,0,紛失,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたします😊https://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね✨,2018/7/16 22:54
10939573,M,47,1,22,2017/6/10 13:55,6,アイコスストアで買った注文履歴を見たいんですが…,OK,2018/7/17 9:56,9,,,,0,注文履歴,注文履歴について、ですね？IQOSオンラインストアにてご注文いただいた商品は、以下よりご確認頂けます。（ログインが必要です）https://goo.gl/9tzMbR,2018/7/17 9:56
4730293,M,25,43,35,2018/1/30 14:59,6,知りたい情報の設定,インナーテスト,2018/7/17 10:16,10,,,,0,知りたい情報の設定,知りたい情報を設定できる方法があるのを知っていましたか？設定はこちらから✨https://line.iqosphere.jp/knowledge/preference今後のメッセージ配信の参考にさせていただきます😊,2018/7/17 10:16
4730293,M,25,43,35,2018/1/30 14:59,6,知りたい情報の設定,インナーテスト,2018/7/17 17:55,17,,,,0,知りたい情報の設定,知りたい情報を設定できる方法があるのを知っていましたか？設定はこちらから✨https://line.iqosphere.jp/knowledge/preference今後のメッセージ配信の参考にさせていただきます😊,2018/7/17 17:55
510096813,M,37,1,15,2017/6/8 18:47,6,小籔さんのお説教動画「『カルピスソーダ』のシュワっとほぐしたろか」配信中！思わずクスッとくるお説教動画であなたもシュワっとほぐれてね！動画を見るだけで応募可能な「LINEポイント」プレゼントキャンペーンも開催中！※このメッセージはアサヒ飲料㈱のキャンペーンメッセージですhttps://goo.gl/rV4wGm,広告,2018/7/16 16:56,16,,,,0,知りたい情報の設定,"━━━━━━━━✨IQOS愛用者数500万人達成記念✨━━━━━━━━レーシングの世界観からインスピレーションを得てデザインされた、特別な一台が販売開始❗️✨IQOS Motor Edition✨メーカー希望小売価格IQOS 2.4Plus キット Motor Edition 11,980円IQOS カートレイ Motor Edition 3,980円IQOS レザークリップ Motor Edition 2,980円ご好評により、IQOSオンラインストアではMotor Edition各種が売切れとなりました🙇残り僅かではございますが、一部IQOSストアではご購入可能ですので是非この機会にお買い求めくださいませ✨※販売はお一人様一台までとさせていただきます。※無くなり次第終了となります",2018/7/16 16:57
509422614,M,56,1,16,2017/8/11 19:03,6,小籔さんのお説教動画「『カルピスソーダ』のシュワっとほぐしたろか」配信中！思わずクスッとくるお説教動画であなたもシュワっとほぐれてね！動画を見るだけで応募可能な「LINEポイント」プレゼントキャンペーンも開催中！※このメッセージはアサヒ飲料㈱のキャンペーンメッセージですhttps://app.dialogone.jp/v1/linelogin/auth/25f9ef492e9bb9de?encitrouid=yXp_mzJR6w9_XKfe2zn5Cq-X8B6Lkp-qXj98_7jVi95Vqp3L_uEe9irBNghaTlv_Lg&index=cp1807,広告,2018/7/16 12:09,12,,,,0,知りたい情報の設定,"━━━━━━━━✨IQOS愛用者数500万人達成記念✨━━━━━━━━レーシングの世界観からインスピレーションを得てデザインされた、特別な一台が販売開始❗️✨IQOS Motor Edition✨メーカー希望小売価格IQOS 2.4Plus キット Motor Edition 11,980円IQOS カートレイ Motor Edition 3,980円IQOS レザークリップ Motor Edition 2,980円ご好評により、IQOSオンラインストアではMotor Edition各種が売切れとなりました🙇残り僅かではございますが、一部IQOSストアではご購入可能ですので是非この機会にお買い求めくださいませ✨※販売はお一人様一台までとさせていただきます。※無くなり次第終了となります",2018/7/16 12:09
515062496,M,63,1,6,2018/2/2 12:39,6,メッセージ下さい‼️,対応不要会話,2018/7/16 4:28,4,,,,0,知りたい情報の設定,知りたい情報を設定できる方法があるのを知っていましたか？設定はこちらから✨https://line.iqosphere.jp/knowledge/preference今後のメッセージ配信の参考にさせていただきます😊,2018/7/16 4:28
6834073,M,23,1,31,2017/10/22 16:40,6,誕生日おめでとう❤️もぅ24歳ですな❤️付き合った当初と変わらず大好きなのね❤️ずっと一緒にいて欲しいのね❤️ちゃんと将来の事も考えるのね❤️これからもよろしくお願いします❤️,対応不要会話,2018/7/18 23:59,23,,,Natural Conversations,0,誕生日_仮,おめでとうございます！😊,2018/7/18 23:59
508849507,M,40,2,17,2018/7/16 19:31,1,不要なデバイス削除,NG,2018/7/16 19:50,19,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/16 19:50
516158488,M,35,12,1,2018/7/18 17:41,1,登録解除,OK,2018/7/18 21:17,21,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/18 21:17
512144047,M,44,4,13,2017/7/3 20:14,6,登録したものの削除,NG,2018/7/16 19:19,19,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/16 19:19
514475790,M,43,2,9,2017/11/17 12:58,6,登録 削除,OK,2018/7/18 21:30,21,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/18 21:30
516158870,F,39,2,1,2018/7/18 19:29,1,退会,OK,2018/7/18 21:08,21,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/18 21:08
4901748,M,35,2,33,2017/11/10 11:55,6,製品登録解除,NG,2018/7/16 9:55,9,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/16 9:55
512144047,M,44,4,13,2017/7/3 20:14,6,削除,OK,2018/7/16 19:17,19,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/16 19:17
12927582,,51,1,19,2017/6/14 20:45,6,間違えて送りました削除してください,対応不要会話,2018/7/16 22:57,22,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/16 22:57
516105196,M,42,1,1,2018/7/6 22:31,1,やめる,OK,2018/7/18 21:11,21,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/18 21:11
508849507,M,40,2,17,2018/7/16 19:31,1,デバイス削除したい,NG,2018/7/16 19:49,19,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/16 19:49
4901748,M,35,2,33,2017/11/10 11:55,6,デバイス削除,NG,2018/7/16 11:16,11,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/16 11:16
4901748,M,35,2,33,2017/11/10 11:55,6,デバイス削除,NG,2018/7/17 12:05,12,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/17 12:05
510847243,F,31,2,15,2017/10/23 18:27,6,デバイス削除,NG,2018/7/17 16:53,16,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/17 16:53
510847243,F,31,2,15,2017/10/23 18:27,6,デバイス解除,NG,2018/7/17 16:54,16,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/17 16:54
514475790,M,43,2,9,2017/11/17 12:58,6,デバイス 解除,NG,2018/7/18 21:28,21,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/18 21:28
8325949,M,41,1,28,2017/6/10 22:45,6,アカウント削除,OK,2018/7/17 20:10,20,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/17 20:10
516157225,F,54,1,1,2018/7/18 9:30,1,アカウント削除,OK,2018/7/18 9:46,9,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/18 9:46
516151624,F,21,3,1,2018/7/16 19:33,1,IQOSを退会したい,OK,2018/7/16 20:08,20,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/16 20:08
516148959,M,55,2,1,2018/7/15 23:06,1,ID削除はできますか？,OK,2018/7/16 2:15,2,,,User support,0,退会,退会について、アカウントの削除を希望する際は下記にご連絡ください🙇https://goo.gl/gBa3DW,2018/7/16 2:15
508176484,M,40,1,18,2017/6/12 22:11,6,送料,OK,2018/7/16 21:55,21,,,,0,送料について,IQOSオンラインストアの送料について、ですね？送料は一律540円ですが、長期不在等でお受け取りいただけなかった場合、発送センターへの送料は地域により異なりますので、詳しくは以下URLよりご確認下さい🙇https://goo.gl/iiqiih,2018/7/16 21:55
10047348,M,50,1,24,2017/9/13 13:51,6,アイコスキャップの送料はいくら掛かりますか,OK,2018/7/18 18:31,18,,,,0,送料について,IQOSオンラインストアの送料について、ですね？送料は一律540円ですが、長期不在等でお受け取りいただけなかった場合、発送センターへの送料は地域により異なりますので、詳しくは以下URLよりご確認下さい🙇https://goo.gl/iiqiih,2018/7/18 18:31
8360255,M,26,1,28,2017/6/12 16:48,6,処分の仕方,OK,2018/7/17 21:44,21,,,,0,捨てたい,IQOSの処分でしょうか？処分したいIQOSについては、住んでいる自治体のルールにしたがって、処分をお願いします🙇‍IQOSが不調の場合は、下記のリンクより「デバイス診断」されることをお勧めします。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list,2018/7/17 21:44
4730293,M,25,43,35,2018/1/30 14:59,6,捨てたい,インナーテスト,2018/7/17 10:22,10,,,,0,捨てたい,IQOSの処分でしょうか？処分したいIQOSについては、住んでいる自治体のルールにしたがって、処分をお願いします🙇‍IQOSが不調の場合は、下記のリンクより「デバイス診断」されることをお勧めします。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list,2018/7/17 10:22
515985752,F,36,1,2,2018/6/6 11:05,2,固い,OK,2018/7/18 19:30,19,,,Claims,0,固い,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://goo.gl/uQveqS▼診断がうまくいかない場合は、チャットよりお問い合わせください🙇https://goo.gl/gBa3DW,2018/7/18 19:30
514687962,M,37,2,8,2017/12/13 14:06,6,何故あんなにちゃんと刺さらないIQOSが多いのですか？,OK,2018/7/16 7:06,7,,,Claims,0,固い,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://goo.gl/uQveqS▼診断がうまくいかない場合は、チャットよりお問い合わせください🙇https://goo.gl/gBa3DW,2018/7/16 7:06
10297066,F,36,1,23,2017/11/18 18:22,6,ヒートスティックの中の刺すところが折れてしまいました。どーしたらいいですか？,OK,2018/7/16 18:25,18,,,Claims,0,固い,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://goo.gl/uQveqS▼診断がうまくいかない場合は、チャットよりお問い合わせください🙇https://goo.gl/gBa3DW,2018/7/16 18:25
514576625,F,39,1,8,2017/11/28 13:50,6,ヒートスティックささらない,OK,2018/7/18 2:38,2,,,Claims,0,固い,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://goo.gl/uQveqS▼診断がうまくいかない場合は、チャットよりお問い合わせください🙇https://goo.gl/gBa3DW,2018/7/18 2:38
11691575,F,35,1,21,2017/6/15 18:00,6,ヒートスティックが刺さらない,OK,2018/7/17 20:52,20,,,Claims,0,固い,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://goo.gl/uQveqS▼診断がうまくいかない場合は、チャットよりお問い合わせください🙇https://goo.gl/gBa3DW,2018/7/17 20:52
8182372,M,43,3,28,2017/6/14 15:34,6,登録済み,対応不要会話,2018/7/16 23:11,23,,,,0,吸殻,使用済みのたばこスティックについて、ですね？使用済みのたばこスティックは、通常のゴミと同じように廃棄してください。廃棄に困ったときはスティックトレイがおすすめ❗IQOSを楽しむ空間を、より清潔に、快適にできますよ😋詳細はこちらから✨https://line.iqosphere.jp/sso/iqosjp?to=store%2Faccessories%2Ftray%2F,2018/7/16 23:11
8182372,M,43,3,28,2017/6/14 15:34,6,製品登録済み,NG,2018/7/16 23:11,23,,,,0,吸殻,使用済みのたばこスティックについて、ですね？使用済みのたばこスティックは、通常のゴミと同じように廃棄してください。廃棄に困ったときはスティックトレイがおすすめ❗IQOSを楽しむ空間を、より清潔に、快適にできますよ😋詳細はこちらから✨https://line.iqosphere.jp/sso/iqosjp?to=store%2Faccessories%2Ftray%2F,2018/7/16 23:11
4854227,F,31,1,34,2017/7/13 23:22,6,本体の値段は？,OK,2018/7/16 15:53,15,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました✨※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしました🙇またIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/16 15:53
514455473,F,38,2,9,2017/11/15 10:39,6,アイコス値段,OK,2018/7/17 12:27,12,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました✨※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしました🙇またIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/17 12:27
511125139,,51,1,15,2017/6/17 14:00,6,発売日当日に入荷していない！嘘をつくな！,対応不要会話,2018/7/16 10:41,10,,,Natural Conversations,0,何日,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪,2018/7/16 10:41
515931170,F,44,5,2,2018/5/23 0:21,2,発売日教えて,対応不要会話,2018/7/18 19:35,19,,,Natural Conversations,0,何日,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪,2018/7/18 19:35
515764565,M,21,3,3,2018/4/25 17:23,3,日付選択に戻る,OK,2018/7/17 14:26,14,,,Natural Conversations,1,何日,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメです✨LINEメニュー内「IQOSストアを予約する」をタップ,2018/7/17 14:26
513872204,F,34,1,10,2018/1/2 21:26,6,機種変して登録した日付を忘れてしまったのですが,対応不要会話,2018/7/17 23:39,23,,,Natural Conversations,0,何日,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪,2018/7/17 23:39
10376493,,30,2,23,2017/6/21 15:27,6,何日かかりますか？,対応不要会話,2018/7/16 10:45,10,,,Natural Conversations,0,何日,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪,2018/7/16 10:45
3042591,F,43,1,68,2017/9/29 8:37,6,From: hibari.p-_-q.trucker@ezweb.ne.jp日付: 2018年07月12日 08:54To: 高橋　かをる <0jf386583860m7b@ezweb.ne.jp>,対応不要会話,2018/7/17 14:38,14,1,,Natural Conversations,0,何日,今日は火曜日です！,2018/7/17 14:38
516150360,M,49,3,1,2018/7/16 11:34,1,4930941 0022372018年7月8日,対応不要会話,2018/7/16 11:37,11,,,Natural Conversations,0,何日,今日は07月16日です😊,2018/7/16 11:37
8320971,M,37,3,28,2018/7/14 23:04,1,３０日チャレンジ,OK,2018/7/18 5:12,5,,,Natural Conversations,0,何日,IQOSへようこそ！火を使わないから、灰が出ない。たばこのニオイもない。IQOSについて知って頂くために、皆さまに6つの情報を配信します。ぜひ受け取って、新しいたばこライフを始めてみてください。お客様の率直なご意見もお待ちしております。,2018/7/18 5:12
8320971,M,37,3,28,2018/7/14 23:04,1,３０日,OK,2018/7/18 5:11,5,,,Natural Conversations,0,何日,IQOSへようこそ！火を使わないから、灰が出ない。たばこのニオイもない。IQOSについて知って頂くために、皆さまに6つの情報を配信します。ぜひ受け取って、新しいたばこライフを始めてみてください。お客様の率直なご意見もお待ちしております。,2018/7/18 5:11
514073078,M,43,3,10,2017/10/17 18:19,6,7月16日,対応不要会話,2018/7/17 17:53,17,,,Natural Conversations,0,何日,今日は07月17日です😊,2018/7/17 17:53
515190937,M,36,30,5,2018/2/22 15:09,5,前回も、数回じゃなく数十回応募しても当たらなかったよ！,対応不要会話,2018/7/16 0:54,0,,,,0,愛用者,"おかげさまでIQOSは、愛用者数500万人を達成しました🎉以上を記念して、2018年6月1日よりIQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたします✨※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたします🙇引き続き、IQOSストア・オンラインストア・そしてIQOS LINE公式アカウント等にて、スペシャルなコンテンツを企画していきますので、今後ともよろしくお願いいたします☺",2018/7/16 0:54
514619284,F,23,2,8,2018/5/12 16:43,3,マイコス,OK,2018/7/16 0:42,0,,,Product,0,マイコス_仮,IQOSのカスタマイズについて、ですね？せっかくなら、「自分だけのIQOS」を手にしたいですよね。IQOSphereのCREATEというコーナーでは、世界に1つしかない、あなただけのIQOSケースがデザインできます。色やスタンプ、名入れが楽しめる！▼簡単にあなただけのオリジナルケース作りを楽しもう！https://line.iqosphere.jp/sso/iqosphere?to=miqos%2Fcreate%2F%3Futm_source%3Diqos.jp%26utm_medium%3Dreferral,2018/7/16 0:42
11054879,M,34,2,22,2018/7/16 11:34,1,マイコス,OK,2018/7/16 11:35,11,,,Product,0,マイコス_仮,IQOSのカスタマイズについて、ですね？せっかくなら、「自分だけのIQOS」を手にしたいですよね。IQOSphereのCREATEというコーナーでは、世界に1つしかない、あなただけのIQOSケースがデザインできます。色やスタンプ、名入れが楽しめる！▼簡単にあなただけのオリジナルケース作りを楽しもう！https://line.iqosphere.jp/sso/iqosphere?to=miqos%2Fcreate%2F%3Futm_source%3Diqos.jp%26utm_medium%3Dreferral,2018/7/16 11:35
6289091,M,42,1,31,2018/7/16 15:14,1,マイコス,OK,2018/7/16 15:46,15,,,Product,0,マイコス_仮,IQOSのカスタマイズについて、ですね？せっかくなら、「自分だけのIQOS」を手にしたいですよね。IQOSphereのCREATEというコーナーでは、世界に1つしかない、あなただけのIQOSケースがデザインできます。色やスタンプ、名入れが楽しめる！▼簡単にあなただけのオリジナルケース作りを楽しもう！https://line.iqosphere.jp/sso/iqosphere?to=miqos%2Fcreate%2F%3Futm_source%3Diqos.jp%26utm_medium%3Dreferral,2018/7/16 15:46
6623161,M,23,6,31,2018/7/16 16:15,1,マイコス,OK,2018/7/16 16:27,16,,,Product,0,マイコス_仮,IQOSのカスタマイズについて、ですね？せっかくなら、「自分だけのIQOS」を手にしたいですよね。IQOSphereのCREATEというコーナーでは、世界に1つしかない、あなただけのIQOSケースがデザインできます。色やスタンプ、名入れが楽しめる！▼簡単にあなただけのオリジナルケース作りを楽しもう！https://line.iqosphere.jp/sso/iqosphere?to=miqos%2Fcreate%2F%3Futm_source%3Diqos.jp%26utm_medium%3Dreferral,2018/7/16 16:27
3053399,M,41,1,39,2017/9/20 9:12,6,マイコス,OK,2018/7/16 22:44,22,,,Product,0,マイコス_仮,IQOSのカスタマイズについて、ですね？せっかくなら、「自分だけのIQOS」を手にしたいですよね。IQOSphereのCREATEというコーナーでは、世界に1つしかない、あなただけのIQOSケースがデザインできます。色やスタンプ、名入れが楽しめる！▼簡単にあなただけのオリジナルケース作りを楽しもう！https://line.iqosphere.jp/sso/iqosphere?to=miqos%2Fcreate%2F%3Futm_source%3Diqos.jp%26utm_medium%3Dreferral,2018/7/16 22:44
508427590,F,21,1,18,2018/7/17 15:13,1,マイコス,OK,2018/7/17 15:13,15,,,Product,0,マイコス_仮,IQOSのカスタマイズについて、ですね？せっかくなら、「自分だけのIQOS」を手にしたいですよね。IQOSphereのCREATEというコーナーでは、世界に1つしかない、あなただけのIQOSケースがデザインできます。色やスタンプ、名入れが楽しめる！▼簡単にあなただけのオリジナルケース作りを楽しもう！https://line.iqosphere.jp/sso/iqosphere?to=miqos%2Fcreate%2F%3Futm_source%3Diqos.jp%26utm_medium%3Dreferral,2018/7/17 15:13
12947705,M,46,2,19,2017/7/10 8:51,6,マイコス,OK,2018/7/17 19:24,19,,,Product,0,マイコス_仮,IQOSのカスタマイズについて、ですね？せっかくなら、「自分だけのIQOS」を手にしたいですよね。IQOSphereのCREATEというコーナーでは、世界に1つしかない、あなただけのIQOSケースがデザインできます。色やスタンプ、名入れが楽しめる！▼簡単にあなただけのオリジナルケース作りを楽しもう！https://line.iqosphere.jp/sso/iqosphere?to=miqos%2Fcreate%2F%3Futm_source%3Diqos.jp%26utm_medium%3Dreferral,2018/7/17 19:24
515277576,M,35,1,5,2018/7/18 8:22,1,マイコス,OK,2018/7/18 9:29,9,,,Product,0,マイコス_仮,IQOSのカスタマイズについて、ですね？せっかくなら、「自分だけのIQOS」を手にしたいですよね。IQOSphereのCREATEというコーナーでは、世界に1つしかない、あなただけのIQOSケースがデザインできます。色やスタンプ、名入れが楽しめる！▼簡単にあなただけのオリジナルケース作りを楽しもう！https://line.iqosphere.jp/sso/iqosphere?to=miqos%2Fcreate%2F%3Futm_source%3Diqos.jp%26utm_medium%3Dreferral,2018/7/18 9:29
514316081,M,43,4,9,2017/10/31 21:29,6,マイコス,OK,2018/7/18 21:59,21,,,Product,0,マイコス_仮,IQOSのカスタマイズについて、ですね？せっかくなら、「自分だけのIQOS」を手にしたいですよね。IQOSphereのCREATEというコーナーでは、世界に1つしかない、あなただけのIQOSケースがデザインできます。色やスタンプ、名入れが楽しめる！▼簡単にあなただけのオリジナルケース作りを楽しもう！https://line.iqosphere.jp/sso/iqosphere?to=miqos%2Fcreate%2F%3Futm_source%3Diqos.jp%26utm_medium%3Dreferral,2018/7/18 21:59
